FID RT (min),FID Signal,,MS RT (min),MS Signal
0.50082605,3.458929589,,2.248,0.729573777
0.501659383,3.457894922,,2.252,0.735001862
0.502492717,3.453489478,,2.255,0.749909167
0.50332605,3.448348822,,2.259,0.760044249
0.504159383,3.439863789,,2.262,0.759558693
0.504992717,3.434523233,,2.266,0.754337151
0.50582605,3.434609311,,2.27,0.754746612
0.506659383,3.440017344,,2.273,0.759301421
0.507492717,3.448549289,,2.277,0.763367049
0.50832605,3.454494467,,2.28,0.769588693
0.509159383,3.459723378,,2.284,0.773353566
0.509992717,3.463078533,,2.288,0.768737157
0.51082605,3.466203244,,2.291,0.76507012
0.511659383,3.469471578,,2.295,0.765519441
0.512492717,3.471719778,,2.298,0.759511587
0.51332605,3.475147589,,2.302,0.746923357
0.514159383,3.481157556,,2.306,0.735527277
0.514992717,3.488428922,,2.309,0.731247859
0.51582605,3.4924448,,2.313,0.737128889
0.516659383,3.490598033,,2.316,0.747347313
0.517492717,3.486476589,,2.32,0.753402273
0.51832605,3.479893589,,2.323,0.751786168
0.519159383,3.471056967,,2.327,0.745332617
0.519992717,3.462787367,,2.331,0.74227796
0.52082605,3.457125378,,2.334,0.743535334
0.521659383,3.456227,,2.338,0.746010222
0.522492717,3.4564312,,2.341,0.756402577
0.52332605,3.457166456,,2.345,0.768849488
0.524159383,3.457143833,,2.349,0.764780236
0.524992717,3.456671789,,2.352,0.745242028
0.52582605,3.457063044,,2.356,0.737835482
0.526659383,3.456397567,,2.359,0.753684911
0.527492717,3.456739244,,2.363,0.772415066
0.52832605,3.456290667,,2.367,0.782546525
0.529159383,3.457977033,,2.37,0.79642474
0.529992717,3.459461889,,2.374,0.838131856
0.53082605,3.461845378,,2.377,0.948918421
0.531659383,3.461861422,,2.381,1.184887936
0.532492717,3.459382522,,2.384,1.58908823
0.53332605,3.455934689,,2.388,2.188851778
0.534159383,3.453754311,,2.392,2.946801613
0.534992717,3.4528523,,2.395,3.807279932
0.53582605,3.452608189,,2.399,4.646926434
0.536659383,3.453564278,,2.402,5.246468945
0.537492717,3.453555433,,2.406,5.483768304
0.53832605,3.4551772,,2.41,5.438789118
0.539159383,3.457592411,,2.413,5.220980861
0.539992717,3.462774344,,2.417,4.728996327
0.54082605,3.465035767,,2.42,4.125743295
0.541659383,3.462287922,,2.424,3.549800996
0.542492717,3.457858033,,2.427,3.013311962
0.54332605,3.454573789,,2.431,2.506318664
0.544159383,3.456016411,,2.435,2.070278194
0.544992717,3.459145789,,2.438,1.725746977
0.54582605,3.461239689,,2.442,1.46808324
0.546659383,3.4619163,,2.445,1.352825208
0.547492717,3.461798333,,2.449,1.523534499
0.54832605,3.462016967,,2.453,2.277929627
0.549159383,3.460508678,,2.456,4.182803413
0.549992717,3.459433822,,2.46,7.83299862
0.55082605,3.458931056,,2.463,13.20448021
0.551659383,3.460549233,,2.467,19.48007496
0.552492717,3.461249878,,2.471,25.47490581
0.55332605,3.462222022,,2.474,29.76461859
0.554159383,3.463246978,,2.478,31.04198689
0.554992717,3.464215978,,2.481,29.12927173
0.55582605,3.463258367,,2.485,25.03341189
0.556659383,3.463135689,,2.488,19.81011196
0.557492717,3.462017878,,2.492,14.33822167
0.55832605,3.461774511,,2.496,9.621828062
0.559159383,3.4603171,,2.499,6.292774027
0.559992717,3.4602296,,2.503,4.211896935
0.56082605,3.461153256,,2.506,2.96447369
0.561659383,3.462286467,,2.51,2.250408728
0.562492717,3.463927933,,2.514,1.852835915
0.56332605,3.465208411,,2.517,1.640173106
0.564159383,3.466502044,,2.521,1.712405048
0.564992717,3.466134833,,2.524,2.63532084
0.56582605,3.465304689,,2.528,5.955928369
0.566659383,3.466609978,,2.532,14.35954991
0.567492717,3.468459111,,2.535,29.74801184
0.56832605,3.469301822,,2.539,49.77234473
0.569159383,3.467979511,,2.542,68.38338978
0.569992717,3.466370278,,2.546,81.16199359
0.57082605,3.467225789,,2.549,87.79702687
0.571659383,3.465170722,,2.553,89.37244705
0.572492717,3.463954,,2.557,87.02378925
0.57332605,3.461670322,,2.56,82.10413959
0.574159383,3.461773167,,2.564,74.66120578
0.574992717,3.461362711,,2.567,63.79165009
0.57582605,3.461050244,,2.571,50.49453733
0.576659383,3.462252256,,2.575,37.46028086
0.577492717,3.4638661,,2.578,26.5243344
0.57832605,3.464123844,,2.582,18.18779211
0.579159383,3.461543744,,2.585,12.63524873
0.579992717,3.4601192,,2.589,9.397341593
0.58082605,3.4603017,,2.593,7.546679811
0.581659383,3.460849556,,2.596,6.669761424
0.582492717,3.460872456,,2.6,6.955297545
0.58332605,3.461447822,,2.603,8.839571422
0.584159383,3.463158378,,2.607,12.96353918
0.584992717,3.463545267,,2.61,19.63633351
0.58582605,3.462763111,,2.614,27.72580735
0.586659383,3.4615591,,2.618,34.89575703
0.587492717,3.461012756,,2.621,39.47219083
0.58832605,3.460815256,,2.625,40.97497323
0.589159383,3.461567233,,2.628,39.09912412
0.589992717,3.462326944,,2.632,34.07415221
0.59082605,3.462939689,,2.636,27.33490912
0.591659383,3.464221022,,2.639,20.45319148
0.592492717,3.4647456,,2.643,14.29504701
0.59332605,3.466275044,,2.646,9.452238449
0.594159383,3.465907411,,2.65,6.256386289
0.594992717,3.466711322,,2.654,4.421284051
0.59582605,3.466165178,,2.657,3.371282944
0.596659383,3.465863733,,2.661,2.732721994
0.597492717,3.465739233,,2.664,2.330913246
0.59832605,3.466875889,,2.668,2.038423523
0.599159383,3.467451578,,2.671,1.80077268
0.599992717,3.466386533,,2.675,1.622631477
0.60082605,3.464318767,,2.679,1.49911174
0.601659383,3.461731422,,2.682,1.40952297
0.602492717,3.458848667,,2.686,1.351629435
0.60332605,3.455900411,,2.689,1.327275523
0.604159383,3.455989411,,2.693,1.316691119
0.604992717,3.458867478,,2.697,1.299508222
0.60582605,3.463530756,,2.7,1.273628793
0.606659383,3.467001411,,2.704,1.236853335
0.607492717,3.468688933,,2.707,1.185174196
0.60832605,3.465449256,,2.711,1.133542164
0.609159383,3.462095756,,2.715,1.093809885
0.609992717,3.461908789,,2.718,1.059031006
0.61082605,3.464550256,,2.722,1.026611061
0.611659383,3.465091744,,2.725,1.0028804
0.612492717,3.462990467,,2.729,0.987817283
0.61332605,3.462932944,,2.732,0.976254519
0.614159383,3.4642514,,2.736,0.968739266
0.614992717,3.465344478,,2.74,0.965159194
0.61582605,3.466941722,,2.743,0.961589993
0.616659383,3.4678586,,2.747,0.955567645
0.617492717,3.469851544,,2.75,0.948740867
0.61832605,3.470110922,,2.754,0.94164957
0.619159383,3.471471,,2.758,0.936659935
0.619992717,3.470486878,,2.761,0.936565723
0.62082605,3.468594133,,2.765,0.935924354
0.621659383,3.466506878,,2.768,0.926032049
0.622492717,3.465076822,,2.772,0.912374871
0.62332605,3.464720611,,2.775,0.906124239
0.624159383,3.463379289,,2.779,0.904011706
0.624992717,3.463215833,,2.783,0.900246833
0.62582605,3.462118567,,2.786,0.900428011
0.626659383,3.463499156,,2.79,0.905174868
0.627492717,3.464620167,,2.793,0.908229524
0.62832605,3.466316089,,2.797,0.911755243
0.629159383,3.466728856,,2.801,0.922194705
0.629992717,3.466251389,,2.804,0.934286507
0.63082605,3.467345078,,2.808,0.940645846
0.631659383,3.466331311,,2.811,0.943396124
0.632492717,3.4655321,,2.815,0.941645947
0.63332605,3.465017056,,2.819,0.932837085
0.634159383,3.466361333,,2.822,0.919216142
0.634992717,3.4691747,,2.826,0.907410601
0.63582605,3.470131178,,2.829,0.897953123
0.636659383,3.470139144,,2.833,0.889455887
0.637492717,3.469007356,,2.836,0.884980796
0.63832605,3.467817678,,2.84,0.896221064
0.639159383,3.467081967,,2.844,0.967057937
0.639992717,3.468055544,,2.847,1.301678731
0.64082605,3.4677423,,2.851,2.594530483
0.641659383,3.467687522,,2.854,6.370810903
0.642492717,3.465872356,,2.858,14.80189174
0.64332605,3.466446689,,2.862,29.63474676
0.644159383,3.468457456,,2.865,49.96175519
0.644992717,3.469987,,2.869,70.86318403
0.64582605,3.470610422,,2.872,86.80491929
0.646659383,3.469238711,,2.876,96.15005996
0.647492717,3.467279189,,2.88,100
0.64832605,3.464824611,,2.883,98.89967859
0.649159383,3.464522267,,2.887,93.27391404
0.649992717,3.464909189,,2.89,83.73107947
0.65082605,3.464952067,,2.894,70.42519771
0.651659383,3.462702211,,2.897,54.66640123
0.652492717,3.463375056,,2.901,39.53290349
0.65332605,3.465469156,,2.905,27.34779811
0.654159383,3.466728911,,2.908,18.45380089
0.654992717,3.466135489,,2.912,12.40668576
0.65582605,3.465075622,,2.915,8.73152064
0.656659383,3.466241433,,2.919,6.676823732
0.657492717,3.466320178,,2.923,5.381620294
0.65832605,3.465718511,,2.926,4.403698939
0.659159383,3.464618678,,2.93,3.686289436
0.659992717,3.465826911,,2.933,3.166302071
0.66082605,3.468157122,,2.937,2.748002524
0.661659383,3.469711067,,2.941,2.421360798
0.662492717,3.467363244,,2.944,2.176857812
0.66332605,3.465328478,,2.948,1.966075627
0.664159383,3.465599089,,2.951,1.779578507
0.664992717,3.466272067,,2.955,1.63603863
0.66582605,3.4660244,,2.958,1.528089308
0.666659383,3.464559711,,2.962,1.438493291
0.667492717,3.4658293,,2.966,1.36872899
0.66832605,3.467559456,,2.969,1.317165805
0.669159383,3.467930311,,2.973,1.27176991
0.669992717,3.466332689,,2.976,1.228432194
0.67082605,3.464505489,,2.98,1.189786982
0.671659383,3.462799011,,2.984,1.154739959
0.672492717,3.462744133,,2.987,1.131726763
0.67332605,3.461674922,,2.991,1.150594613
0.674159383,3.460857856,,2.994,1.279031514
0.674992717,3.461798933,,2.998,1.692964676
0.67582605,3.462854289,,3.002,2.803674821
0.676659383,3.465880256,,3.005,5.229923794
0.677492717,3.4655516,,3.009,9.460460295
0.67832605,3.466238122,,3.012,15.5283239
0.679159383,3.465970522,,3.016,22.83397209
0.679992717,3.465934244,,3.019,29.898056
0.68082605,3.466117311,,3.023,34.76831298
0.681659383,3.465623111,,3.027,36.47998607
0.682492717,3.4650173,,3.03,35.32306473
0.68332605,3.465110744,,3.034,31.64739956
0.684159383,3.465466644,,3.037,25.93734026
0.684992717,3.465710111,,3.041,19.53013437
0.68582605,3.465241356,,3.045,13.80070717
0.686659383,3.463584311,,3.048,9.266687077
0.687492717,3.463519078,,3.052,6.007683603
0.68832605,3.462905578,,3.055,3.974108396
0.689159383,3.462098656,,3.059,2.84897288
0.689992717,3.460457378,,3.063,2.220304234
0.69082605,3.458333633,,3.066,1.853502649
0.691659383,3.458368833,,3.07,1.638843261
0.692492717,3.460362189,,3.073,1.502521505
0.69332605,3.461982433,,3.077,1.415693884
0.694159383,3.463218444,,3.08,1.373928791
0.694992717,3.461253189,,3.084,1.365127176
0.69582605,3.458951967,,3.088,1.369903022
0.696659383,3.4569773,,3.091,1.377813242
0.697492717,3.459893278,,3.095,1.379708361
0.69832605,3.462736178,,3.098,1.359528784
0.699159383,3.464889233,,3.102,1.311241293
0.699992717,3.463944222,,3.106,1.244662096
0.70082605,3.463501511,,3.109,1.171462665
0.701659383,3.4637844,,3.113,1.104354429
0.702492717,3.464032178,,3.116,1.054429091
0.70332605,3.464945689,,3.12,1.018026859
0.704159383,3.464589289,,3.123,0.986925888
0.704992717,3.463193344,,3.127,0.965463573
0.70582605,3.463050322,,3.131,0.959636897
0.706659383,3.463895311,,3.134,0.966960101
0.707492717,3.464988256,,3.138,0.980718739
0.70832605,3.463866711,,3.141,0.997289255
0.709159383,3.462242378,,3.145,1.012671245
0.709992717,3.460389322,,3.149,1.023621628
0.71082605,3.459285922,,3.152,1.032191335
0.711659383,3.458673367,,3.156,1.044525916
0.712492717,3.458361589,,3.159,1.065042483
0.71332605,3.459510278,,3.163,1.102662229
0.714159383,3.460437578,,3.167,1.18398567
0.714992717,3.460033244,,3.17,1.345429532
0.71582605,3.4586221,,3.174,1.609343901
0.716659383,3.456429,,3.177,1.980917708
0.717492717,3.457011522,,3.181,2.43982281
0.71832605,3.458017511,,3.184,2.888466004
0.719159383,3.458082256,,3.188,3.175245004
0.719992717,3.457296433,,3.192,3.22693139
0.72082605,3.457431033,,3.195,3.073394125
0.721659383,3.4586707,,3.199,2.755126433
0.722492717,3.458996122,,3.202,2.336315966
0.72332605,3.456960656,,3.206,1.924383006
0.724159383,3.455451433,,3.21,1.588617168
0.724992717,3.456052567,,3.213,1.335084283
0.72582605,3.460045656,,3.217,1.161331206
0.726659383,3.463048556,,3.22,1.059400608
0.727492717,3.463563867,,3.224,1.000108381
0.72832605,3.4600945,,3.228,0.960267395
0.729159383,3.457561944,,3.231,0.935750423
0.729992717,3.457056033,,3.235,0.925039195
0.73082605,3.459007567,,3.238,0.920480763
0.731659383,3.459859989,,3.242,0.91672676
0.732492717,3.458303144,,3.245,0.911476229
0.73332605,3.456404122,,3.249,0.905258209
0.734159383,3.455368189,,3.253,0.901986139
0.734992717,3.456525022,,3.256,0.902906522
0.73582605,3.456046856,,3.26,0.906896056
0.736659383,3.454525156,,3.263,0.928246041
0.737492717,3.453967378,,3.267,1.003641346
0.73832605,3.454656533,,3.271,1.174173084
0.739159383,3.457781422,,3.274,1.4665541
0.739992717,3.4574712,,3.278,1.901435033
0.74082605,3.458653311,,3.281,2.485247693
0.741659383,3.4591589,,3.285,3.131428979
0.742492717,3.4620728,,3.289,3.651090224
0.74332605,3.464071889,,3.292,3.91810998
0.744159383,3.464048289,,3.296,3.934756591
0.744992717,3.4634377,,3.299,3.706925581
0.74582605,3.459702211,,3.303,3.251941165
0.746659383,3.458079511,,3.306,2.693790521
0.747492717,3.457904622,,3.31,2.176901295
0.74832605,3.459357856,,3.314,1.757409599
0.749159383,3.460906944,,3.317,1.438525903
0.749992717,3.461379411,,3.321,1.217963744
0.75082605,3.461163733,,3.324,1.083000821
0.751659383,3.4609378,,3.328,1.007000382
0.752492717,3.460389056,,3.332,0.963090144
0.75332605,3.459427567,,3.335,0.93689909
0.754159383,3.459216822,,3.339,0.920759777
0.754992717,3.461071489,,3.342,0.912563296
0.75582605,3.463470022,,3.346,0.910186244
0.756659383,3.463532278,,3.35,0.905616941
0.757492717,3.4619709,,3.353,0.895750001
0.75832605,3.460457167,,3.357,0.888506515
0.759159383,3.460618933,,3.36,0.886832433
0.759992717,3.460966567,,3.364,0.883527751
0.76082605,3.461676367,,3.367,0.877998206
0.761659383,3.461218722,,3.371,0.875099362
0.762492717,3.461294222,,3.375,0.876443701
0.76332605,3.463766511,,3.378,0.878773647
0.764159383,3.465294589,,3.382,0.878139525
0.764992717,3.465523867,,3.385,0.874407263
0.76582605,3.464961678,,3.389,0.872294731
0.766659383,3.463739322,,3.393,0.874639171
0.767492717,3.462079167,,3.396,0.877817029
0.76832605,3.458589667,,3.4,0.879407769
0.769159383,3.458494611,,3.403,0.882368213
0.769992717,3.460099989,,3.407,0.884183614
0.77082605,3.460647478,,3.411,0.877842393
0.771659383,3.458570867,,3.414,0.869693019
0.772492717,3.456193978,,3.418,0.868381292
0.77332605,3.455796378,,3.421,0.867312343
0.774159383,3.4570028,,3.425,0.863337303
0.774992717,3.458318,,3.428,0.861163171
0.77582605,3.460705689,,3.432,0.860721097
0.776659383,3.462126156,,3.436,0.860427589
0.777492717,3.460218111,,3.439,0.863409775
0.77832605,3.457560989,,3.443,0.868475504
0.779159383,3.455801722,,3.446,0.870584413
0.779992717,3.4566268,,3.45,0.870164081
0.78082605,3.455681922,,3.454,0.869232827
0.781659383,3.456012611,,3.457,0.867837759
0.782492717,3.456874078,,3.461,0.868591458
0.78332605,3.4583423,,3.464,0.872186024
0.784159383,3.458263267,,3.468,0.873215114
0.784992717,3.4575797,,3.471,0.868953813
0.78582605,3.458603289,,3.475,0.862576357
0.786659383,3.459948067,,3.479,0.857307708
0.787492717,3.460003289,,3.482,0.856398196
0.78832605,3.458459478,,3.486,0.860779074
0.789159383,3.456840678,,3.489,0.864290298
0.789992717,3.4552637,,3.493,0.863438763
0.79082605,3.455109278,,3.497,0.863474999
0.791659383,3.454628533,,3.5,0.86660575
0.792492717,3.455188222,,3.504,0.869055273
0.79332605,3.454153767,,3.507,0.870646014
0.794159383,3.453028267,,3.511,0.873403539
0.794992717,3.453998678,,3.515,0.875610284
0.79582605,3.456533178,,3.518,0.876835045
0.796659383,3.459505322,,3.522,0.881244911
0.797492717,3.460175244,,3.525,0.890144362
0.79832605,3.459201589,,3.529,0.898956847
0.799159383,3.460338011,,3.532,0.902652873
0.799992717,3.460387011,,3.536,0.903047841
0.80082605,3.461242089,,3.54,0.906015532
0.801659383,3.461956056,,3.543,0.909117295
0.802492717,3.463652833,,3.547,0.905022678
0.80332605,3.4632092,,3.55,0.89294537
0.804159383,3.460070956,,3.554,0.881730468
0.804992717,3.458421289,,3.558,0.87756338
0.80582605,3.457576511,,3.561,0.876624879
0.806659383,3.458585978,,3.565,0.874881949
0.807492717,3.459357878,,3.568,0.882230518
0.80832605,3.4602444,,3.572,0.923644126
0.809159383,3.460581089,,3.576,1.046210869
0.809992717,3.4598954,,3.579,1.340664558
0.81082605,3.460724911,,3.583,1.958255996
0.811659383,3.460926933,,3.586,3.109865204
0.812492717,3.459339289,,3.59,4.918345185
0.81332605,3.4583973,,3.593,7.249530197
0.814159383,3.457971156,,3.597,9.856195965
0.814992717,3.460354556,,3.601,12.48305943
0.81582605,3.460993578,,3.604,14.63391099
0.816659383,3.459582356,,3.608,15.73058348
0.817492717,3.455002922,,3.611,15.66711329
0.81832605,3.449735833,,3.615,14.72728637
0.819159383,3.447365789,,3.619,13.1741583
0.819992717,3.4496137,,3.622,11.49621326
0.82082605,3.452830678,,3.626,10.64934501
0.821659383,3.453927356,,3.629,11.50131885
0.822492717,3.455134689,,3.633,14.49943362
0.82332605,3.456486922,,3.637,19.90325543
0.824159383,3.457582356,,3.64,27.36062187
0.824992717,3.455274556,,3.644,35.45017541
0.82582605,3.455307178,,3.647,42.82838167
0.826659383,3.456669367,,3.651,49.08023127
0.827492717,3.459149033,,3.654,53.48333594
0.82832605,3.460145833,,3.658,54.6963173
0.829159383,3.457893544,,3.662,52.39689999
0.829992717,3.453459756,,3.665,47.25545978
0.83082605,3.451748467,,3.669,39.69323492
0.831659383,3.454631567,,3.672,30.54308861
0.832492717,3.459152589,,3.676,21.70137205
0.83332605,3.459291878,,3.68,14.65522111
0.834159383,3.458481856,,3.683,9.605877174
0.834992717,3.457917411,,3.687,6.261223735
0.83582605,3.459036511,,3.69,4.293868992
0.836659383,3.459518744,,3.694,3.227467676
0.837492717,3.460350467,,3.698,2.614282481
0.83832605,3.459222078,,3.701,2.231823515
0.839159383,3.459693778,,3.705,1.984961595
0.839992717,3.459371078,,3.708,1.800616867
0.84082605,3.460158311,,3.712,1.639944822
0.841659383,3.458440011,,3.715,1.500974247
0.842492717,3.456594422,,3.719,1.385756074
0.84332605,3.455824222,,3.723,1.288739017
0.844159383,3.454936067,,3.726,1.209238224
0.844992717,3.453782867,,3.73,1.147188471
0.84582605,3.452503467,,3.733,1.09732111
0.846659383,3.451107933,,3.737,1.057813491
0.847492717,3.451693167,,3.741,1.029299738
0.84832605,3.453429311,,3.744,1.006949652
0.849159383,3.454899356,,3.748,0.984277069
0.849992717,3.454220944,,3.751,0.96427867
0.85082605,3.452728711,,3.755,0.951491145
0.851659383,3.454486356,,3.759,0.94246487
0.852492717,3.457509133,,3.762,0.934514791
0.85332605,3.459770556,,3.766,0.928673621
0.854159383,3.459295844,,3.769,0.922412118
0.854992717,3.457240289,,3.773,0.914762794
0.85582605,3.457669122,,3.776,0.908696963
0.856659383,3.459124767,,3.78,0.905798119
0.857492717,3.461994378,,3.784,0.905490117
0.85832605,3.459488878,,3.787,0.905232844
0.859159383,3.456900333,,3.791,0.901304911
0.859992717,3.455456756,,3.794,0.893622975
0.86082605,3.456901489,,3.798,0.887539026
0.861659383,3.457122367,,3.802,0.889158755
0.862492717,3.456000411,,3.805,0.898503903
0.86332605,3.452921567,,3.809,0.917893545
0.864159383,3.4518635,,3.812,0.975160206
0.864992717,3.450761256,,3.816,1.140546495
0.86582605,3.4528603,,3.819,1.539373058
0.866659383,3.455345044,,3.823,2.350643502
0.867492717,3.454329689,,3.827,3.860582423
